id,gid,x,y,v_x,v_y,radius,time
0,0,-6.091485,-1.528790,1.457526,-0.518746,0.750000,2.600000
1,0,-5.798617,1.228142,1.217736,0.118978,0.750000,2.600000
2,1,-2.706996,-1.211492,-1.085465,-0.629138,0.750000,2.600000
0,0,-5.966048,-1.605543,1.254369,-0.767525,0.750000,2.700000
1,0,-5.680552,1.238870,1.180651,0.107279,0.750000,2.700000
2,1,-2.788618,-1.287892,-0.816217,-0.764003,0.750000,2.700000
0,0,-5.850205,-1.669806,1.158430,-0.642635,0.750000,2.800000
1,0,-5.548523,1.246039,1.320288,0.071689,0.750000,2.800000
2,1,-2.883020,-1.364971,-0.944025,-0.770783,0.750000,2.800000
0,0,-5.749472,-1.737431,1.007333,-0.676247,0.750000,2.900000
1,0,-5.408121,1.249128,1.404023,0.030900,0.750000,2.900000
2,1,-2.947295,-1.422525,-0.642743,-0.575543,0.750000,2.900000
0,0,-5.647870,-1.789835,1.016023,-0.524045,0.750000,3.000000
1,0,-5.278570,1.252988,1.295506,0.038600,0.750000,3.000000
2,1,-3.033339,-1.493605,-0.860444,-0.710800,0.750000,3.000000
0,0,-5.553350,-1.857849,0.945192,-0.680140,0.750000,3.100000
1,0,-5.140443,1.245107,1.381272,-0.078816,0.750000,3.100000
2,1,-3.101224,-1.568609,-0.678851,-0.750038,0.750000,3.100000
0,0,-5.447376,-1.936393,1.059741,-0.785434,0.750000,3.200000
1,0,-4.999101,1.236140,1.413425,-0.089668,0.750000,3.200000
2,1,-3.145768,-1.630377,-0.445434,-0.617686,0.750000,3.200000
0,0,-5.343993,-2.004612,1.033833,-0.682190,0.750000,3.300000
1,0,-4.856113,1.240782,1.429876,0.046420,0.750000,3.300000
2,1,-3.183321,-1.682943,-0.375532,-0.525653,0.750000,3.300000
0,0,-5.255116,-2.068313,0.888773,-0.637009,0.750000,3.400000
1,0,-4.701201,1.243927,1.549126,0.031448,0.750000,3.400000
2,1,-3.196611,-1.702389,-0.132901,-0.194464,0.750000,3.400000
0,0,-5.166573,-2.144245,0.885430,-0.759325,0.750000,3.500000
1,0,-4.551368,1.243270,1.498327,-0.006565,0.750000,3.500000
2,1,-3.200073,-1.714767,-0.034624,-0.123784,0.750000,3.500000
0,0,-5.081217,-2.219551,0.853555,-0.753061,0.750000,3.600000
1,0,-4.398253,1.248726,1.531150,0.054561,0.750000,3.600000
2,1,-3.190522,-1.714781,0.095513,-0.000136,0.750000,3.600000
0,0,-4.982764,-2.292411,0.984529,-0.728593,0.750000,3.700000
1,0,-4.250637,1.251298,1.476157,0.025721,0.750000,3.700000
2,1,-3.209140,-1.699424,-0.186175,0.153570,0.750000,3.700000
0,0,-4.929029,-2.334129,0.537349,-0.417180,0.750000,3.800000
1,0,-4.115310,1.243295,1.353271,-0.080039,0.750000,3.800000
2,1,-3.278695,-1.639468,-0.695553,0.599561,0.750000,3.800000
0,0,-4.890697,-2.371409,0.383320,-0.372799,0.750000,3.900000
1,0,-3.976848,1.233836,1.384621,-0.094584,0.750000,3.900000
2,1,-3.358170,-1.570913,-0.794748,0.685550,0.750000,3.900000
0,0,-4.846099,-2.401509,0.445983,-0.301002,0.750000,4.000000
1,0,-3.850571,1.213445,1.262765,-0.203909,0.750000,4.000000
2,1,-3.477043,-1.482197,-1.188737,0.887163,0.750000,4.000000
0,0,-4.805759,-2.434791,0.403400,-0.332827,0.750000,4.100000
1,0,-3.718528,1.211220,1.320430,-0.022249,0.750000,4.100000
2,1,-3.588485,-1.393279,-1.114416,0.889175,0.750000,4.100000
0,0,-4.741236,-2.473886,0.645232,-0.390942,0.750000,4.200000
1,0,-3.584136,1.209344,1.343929,-0.018764,0.750000,4.200000
2,1,-3.697325,-1.331829,-1.088397,0.614498,0.750000,4.200000
0,0,-4.679298,-2.508469,0.619376,-0.345837,0.750000,4.300000
1,0,-3.457990,1.207568,1.261460,-0.017758,0.750000,4.300000
2,1,-3.787175,-1.275839,-0.898499,0.559907,0.750000,4.300000
0,0,-4.607133,-2.547032,0.721650,-0.385630,0.750000,4.400000
1,0,-3.322024,1.207733,1.359657,0.001647,0.750000,4.400000
2,1,-3.882828,-1.215789,-0.956531,0.600495,0.750000,4.400000
0,0,-4.525510,-2.584084,0.816231,-0.370519,0.750000,4.500000
1,0,-3.197507,1.199454,1.245169,-0.082788,0.750000,4.500000
2,1,-3.993510,-1.156271,-1.106826,0.595187,0.750000,4.500000
0,0,-4.430876,-2.610583,0.946337,-0.264992,0.750000,4.600000
1,0,-3.076571,1.197526,1.209359,-0.019281,0.750000,4.600000
2,1,-4.122333,-1.117301,-1.288232,0.389691,0.750000,4.600000
0,0,-4.335749,-2.646716,0.951278,-0.361325,0.750000,4.700000
1,0,-2.937303,1.190407,1.392684,-0.071193,0.750000,4.700000
2,1,-4.251105,-1.086951,-1.287714,0.303502,0.750000,4.700000
0,0,-4.213205,-2.657682,1.225433,-0.109663,0.750000,4.800000
1,0,-2.803631,1.188517,1.336715,-0.018898,0.750000,4.800000
2,1,-4.359594,-1.056245,-1.084892,0.307061,0.750000,4.800000
0,0,-4.089727,-2.651240,1.234787,0.064424,0.750000,4.900000
1,0,-2.676115,1.183311,1.275165,-0.052059,0.750000,4.900000
2,1,-4.462529,-1.027423,-1.029353,0.288219,0.750000,4.900000
0,0,-3.969808,-2.643612,1.199186,0.076282,0.750000,5.000000
1,0,-2.532255,1.175774,1.438592,-0.075370,0.750000,5.000000
2,1,-4.580164,-1.014953,-1.176351,0.124697,0.750000,5.000000
0,0,-3.849591,-2.620326,1.202169,0.232855,0.750000,5.100000
1,0,-2.421327,1.162575,1.109283,-0.131988,0.750000,5.100000
2,1,-4.700414,-1.020826,-1.202500,-0.058724,0.750000,5.100000
0,0,-3.719705,-2.600548,1.298859,0.197784,0.750000,5.200000
1,0,-2.286003,1.147451,1.353243,-0.151244,0.750000,5.200000
2,1,-4.824506,-1.020726,-1.240913,0.000996,0.750000,5.200000
0,0,-3.594224,-2.571276,1.254817,0.292716,0.750000,5.300000
1,0,-2.151760,1.146056,1.342430,-0.013949,0.750000,5.300000
2,1,-4.976057,-1.003689,-1.515512,0.170368,0.750000,5.300000
0,0,-3.448844,-2.538064,1.453793,0.332121,0.750000,5.400000
1,0,-2.027148,1.152991,1.246121,0.069351,0.750000,5.400000
2,1,-5.130632,-0.975072,-1.545751,0.286177,0.750000,5.400000
0,0,-3.326110,-2.517717,1.227347,0.203469,0.750000,5.500000
1,0,-1.901097,1.150822,1.260504,-0.021695,0.750000,5.500000
2,1,-5.283182,-0.955968,-1.525504,0.191034,0.750000,5.500000
0,0,-3.219899,-2.501681,1.062103,0.160360,0.750000,5.600000
