id,gid,x,y,v_x,v_y,radius,time
2,2,-0.001277,5.891159,0.040298,-1.324634,0.500000,1.900000
3,3,-4.192781,4.215009,0.860553,-0.864690,0.500000,1.900000
4,4,-6.059330,0.007794,1.090637,-0.006232,0.500000,1.900000
5,5,-4.177964,-4.183206,0.877843,0.901761,0.500000,1.900000
6,6,-0.008359,-5.866129,0.039695,1.342879,0.500000,1.900000
7,7,4.267263,-4.305894,-0.805358,0.771487,0.500000,1.900000
0,0,5.928090,-0.000793,-1.186689,0.000497,0.500000,2.000000
1,1,4.203818,4.248423,-0.792119,-0.758081,0.500000,2.000000
2,2,0.004130,5.759898,0.054065,-1.312604,0.500000,2.000000
3,3,-4.108804,4.130938,0.839768,-0.840709,0.500000,2.000000
4,4,-5.951328,0.006953,1.080019,-0.008407,0.500000,2.000000
5,5,-4.092071,-4.095123,0.858935,0.880835,0.500000,2.000000
6,6,-0.002723,-5.733111,0.056364,1.330180,0.500000,2.000000
7,7,4.186607,-4.229730,-0.806562,0.761642,0.500000,2.000000
0,0,5.813862,-0.000919,-1.142277,-0.001269,0.500000,2.100000
1,1,4.125601,4.174889,-0.782164,-0.735335,0.500000,2.100000
2,2,0.009587,5.630616,0.054571,-1.292823,0.500000,2.100000
3,3,-4.027355,4.049525,0.814488,-0.814125,0.500000,2.100000
4,4,-5.844659,0.006070,1.066693,-0.008829,0.500000,2.100000
5,5,-4.008768,-4.009359,0.833031,0.857641,0.500000,2.100000
6,6,0.003144,-5.602034,0.058661,1.310768,0.500000,2.100000
7,7,4.106679,-4.155990,-0.799282,0.737402,0.500000,2.100000
0,0,5.703246,-0.001253,-1.106160,-0.003334,0.500000,2.200000
1,1,4.048108,4.103024,-0.774932,-0.718654,0.500000,2.200000
2,2,0.014825,5.502526,0.052386,-1.280903,0.500000,2.200000
3,3,-3.947470,3.970456,0.798847,-0.790692,0.500000,2.200000
4,4,-5.739387,0.005259,1.052720,-0.008109,0.500000,2.200000
5,5,-3.927047,-3.925804,0.817204,0.835545,0.500000,2.200000
6,6,0.009000,-5.472056,0.058565,1.299780,0.500000,2.200000
7,7,4.027172,-4.084004,-0.795065,0.719862,0.500000,2.200000
0,0,5.595727,-0.001821,-1.075189,-0.005681,0.500000,2.300000
1,1,3.971274,4.032522,-0.768339,-0.705020,0.500000,2.300000
2,2,0.019585,5.378096,0.047595,-1.244296,0.500000,2.300000
