id,gid,x,y,v_x,v_y,radius,time
2,2,0.020600,5.173803,0.006512,-0.760658,0.500000,2.700000
3,3,-3.720025,3.742442,0.568820,-0.544900,0.500000,2.700000
4,4,-5.426817,0.011522,0.794919,0.003346,0.500000,2.700000
5,5,-3.708175,-3.702841,0.560379,0.550357,0.500000,2.700000
6,6,0.021140,-5.146034,0.010068,0.774518,0.500000,2.700000
7,7,3.839907,-3.788172,-0.540425,0.549860,0.500000,2.700000
0,0,5.260357,0.013580,-0.954837,0.007123,0.500000,2.800000
1,1,3.776816,3.752329,-0.673598,-0.672494,0.500000,2.800000
2,2,0.022344,5.079718,0.017439,-0.940842,0.500000,2.800000
3,3,-3.651381,3.675445,0.686448,-0.669972,0.500000,2.800000
4,4,-5.329124,0.012369,0.976924,0.008463,0.500000,2.800000
5,5,-3.638895,-3.634392,0.692802,0.684496,0.500000,2.800000
6,6,0.022486,-5.050588,0.013457,0.954460,0.500000,2.800000
7,7,3.773465,-3.720185,-0.664415,0.679873,0.500000,2.800000
0,0,5.203996,0.014105,-0.563609,0.005246,0.500000,2.900000
1,1,3.739284,3.714693,-0.375327,-0.376364,0.500000,2.900000
2,2,0.023128,5.023673,0.007842,-0.560452,0.500000,2.900000
3,3,-3.609988,3.636105,0.413927,-0.393396,0.500000,2.900000
4,4,-5.272490,0.012797,0.566346,0.004279,0.500000,2.900000
5,5,-3.597425,-3.593719,0.414697,0.406727,0.500000,2.900000
6,6,0.023554,-4.993169,0.010685,0.574199,0.500000,2.900000
7,7,3.735389,-3.681119,-0.380769,0.390655,0.500000,2.900000
0,0,5.067149,0.014880,-1.368467,0.007753,0.500000,3.000000
1,1,3.641308,3.616705,-0.979755,-0.979879,0.500000,3.000000
2,2,0.024987,4.890582,0.018593,-1.330908,0.500000,3.000000
3,3,-3.511986,3.540127,0.980014,-0.959784,0.500000,3.000000
4,4,-5.130102,0.013637,1.423874,0.008406,0.500000,3.000000
5,5,-3.499500,-3.496798,0.979247,0.969205,0.500000,3.000000
6,6,0.025005,-4.858740,0.014505,1.344286,0.500000,3.000000
7,7,3.637924,-3.581959,-0.974648,0.991599,0.500000,3.000000
0,0,5.030302,0.015490,-0.368468,0.006099,0.500000,3.100000
1,1,3.614058,3.589413,-0.272499,-0.272921,0.500000,3.100000
2,2,0.026225,4.857490,0.012379,-0.330928,0.500000,3.100000
3,3,-3.484843,3.514712,0.271432,-0.254156,0.500000,3.100000
4,4,-5.087715,0.014260,0.423876,0.006224,0.500000,3.100000
5,5,-3.472393,-3.470481,0.271069,0.263171,0.500000,3.100000
6,6,0.026105,-4.824311,0.010999,0.344293,0.500000,3.100000
7,7,3.610980,-3.553699,-0.269435,0.282604,0.500000,3.100000
0,0,4.893455,0.016010,-1.368468,0.005200,0.500000,3.200000
1,1,3.516265,3.491243,-0.977931,-0.981698,0.500000,3.200000
2,2,0.027037,4.724398,0.008120,-1.330918,0.500000,3.200000
3,3,-3.386949,3.418626,0.978941,-0.960860,0.500000,3.200000
4,4,-4.945327,0.014769,1.423875,0.005091,0.500000,3.200000
5,5,-3.374658,-3.373371,0.977353,0.971100,0.500000,3.200000
6,6,0.027072,-4.689881,0.009673,1.344292,0.500000,3.200000
7,7,3.513310,-3.454744,-0.976703,0.989550,0.500000,3.200000
0,0,4.856609,0.016431,-0.368468,0.004206,0.500000,3.300000
1,1,3.489081,3.463886,-0.271843,-0.273575,0.500000,3.300000
2,2,0.027738,4.691306,0.007015,-0.330919,0.500000,3.300000
3,3,-3.359964,3.393052,0.269854,-0.255739,0.500000,3.300000
4,4,-4.902940,0.015177,0.423876,0.004079,0.500000,3.300000
5,5,-3.347678,-3.346928,0.269803,0.264437,0.500000,3.300000
6,6,0.027853,-4.655452,0.007809,0.344293,0.500000,3.300000
7,7,3.486184,-3.426666,-0.271258,0.280785,0.500000,3.300000
0,0,4.719762,0.016972,-1.368468,0.005414,0.500000,3.400000
1,1,3.391144,3.365860,-0.979370,-0.980261,0.500000,3.400000
2,2,0.028791,4.558215,0.010527,-1.330913,0.500000,3.400000
3,3,-3.262155,3.296880,0.978084,-0.961721,0.500000,3.400000
4,4,-4.760552,0.015784,1.423874,0.006078,0.500000,3.400000
5,5,-3.249895,-3.249865,0.977825,0.970627,0.500000,3.400000
6,6,0.028811,-4.521023,0.009583,1.344292,0.500000,3.400000
7,7,3.388468,-3.327756,-0.977157,0.989097,0.500000,3.400000
0,0,4.682915,0.017412,-0.368468,0.004398,0.500000,3.500000
1,1,3.363885,3.338577,-0.272589,-0.272829,0.500000,3.500000
2,2,0.029595,4.525123,0.008035,-0.330916,0.500000,3.500000
3,3,-3.235214,3.271262,0.269415,-0.256179,0.500000,3.500000
4,4,-4.718165,0.016247,0.423875,0.004631,0.500000,3.500000
5,5,-3.222901,-3.223436,0.269946,0.264294,0.500000,3.500000
6,6,0.029585,-4.486594,0.007736,0.344294,0.500000,3.500000
7,7,3.361322,-3.299697,-0.271459,0.280585,0.500000,3.500000
0,0,4.546068,0.017959,-1.368468,0.005469,0.500000,3.600000
1,1,3.266048,3.240451,-0.978372,-0.981256,0.500000,3.600000
2,2,0.030519,4.392032,0.009242,-1.330915,0.500000,3.600000
3,3,-3.137344,3.175152,0.978701,-0.961100,0.500000,3.600000
4,4,-4.575777,0.016798,1.423875,0.005503,0.500000,3.600000
5,5,-3.125157,-3.126334,0.977442,0.971011,0.500000,3.600000
6,6,0.030552,-4.352164,0.009676,1.344292,0.500000,3.600000
7,7,3.263661,-3.200734,-0.976615,0.989637,0.500000,3.600000
0,0,4.509221,0.018398,-0.368468,0.004391,0.500000,3.700000
1,1,3.238854,3.213103,-0.271938,-0.273478,0.500000,3.700000
2,2,0.031259,4.358940,0.007408,-0.330917,0.500000,3.700000
3,3,-3.110378,3.149558,0.269657,-0.255936,0.500000,3.700000
4,4,-4.533390,0.017229,0.423875,0.004315,0.500000,3.700000
5,5,-3.098188,-3.099879,0.269682,0.264557,0.500000,3.700000
6,6,0.031331,-4.317735,0.007785,0.344294,0.500000,3.700000
7,7,3.236554,-3.172637,-0.271071,0.280971,0.500000,3.700000
0,0,4.372375,0.018947,-1.368467,0.005485,0.500000,3.800000
1,1,3.140932,3.115062,-0.979217,-0.980412,0.500000,3.800000
2,2,0.032295,4.225849,0.010359,-1.330913,0.500000,3.800000
3,3,-3.012538,3.053418,0.978400,-0.961403,0.500000,3.800000
4,4,-4.391002,0.017843,1.423874,0.006134,0.500000,3.800000
5,5,-3.000404,-3.002818,0.977842,0.970610,0.500000,3.800000
6,6,0.032310,-4.183306,0.009789,1.344292,0.500000,3.800000
7,7,3.138854,-3.073711,-0.976998,0.989255,0.500000,3.800000
0,0,4.335528,0.019389,-0.368468,0.004430,0.500000,3.900000
1,1,3.113688,3.087765,-0.272446,-0.272970,0.500000,3.900000
