id,gid,x,y,v_x,v_y,radius,time
2,1,-2.495246,-2.078126,-1.018180,-0.948079,0.750000,2.900000
0,0,-5.573741,-2.519731,0.999065,-0.674275,0.750000,3.000000
1,0,-5.297994,1.575728,1.407077,0.078116,0.750000,3.000000
2,1,-2.586689,-2.168944,-0.914430,-0.908179,0.750000,3.000000
0,0,-5.455735,-2.597768,1.180064,-0.780370,0.750000,3.100000
1,0,-5.169721,1.579389,1.282727,0.036616,0.750000,3.100000
2,1,-2.671332,-2.276290,-0.846435,-1.073460,0.750000,3.100000
0,0,-5.330903,-2.691166,1.248316,-0.933983,0.750000,3.200000
1,0,-5.052430,1.581206,1.172910,0.018164,0.750000,3.200000
2,1,-2.754944,-2.382884,-0.836118,-1.065944,0.750000,3.200000
0,0,-5.214197,-2.799259,1.167059,-1.080929,0.750000,3.300000
1,0,-4.939055,1.579965,1.133749,-0.012405,0.750000,3.300000
2,1,-2.844332,-2.493102,-0.893876,-1.102174,0.750000,3.300000
0,0,-5.136019,-2.897596,0.781781,-0.983375,0.750000,3.400000
1,0,-4.811974,1.594230,1.270820,0.142650,0.750000,3.400000
2,1,-2.908007,-2.607118,-0.636751,-1.140166,0.750000,3.400000
0,0,-5.059401,-2.985496,0.766185,-0.878995,0.750000,3.500000
1,0,-4.689178,1.614036,1.227957,0.198053,0.750000,3.500000
2,1,-2.968433,-2.718678,-0.604266,-1.115601,0.750000,3.500000
0,0,-4.982036,-3.076753,0.773648,-0.912569,0.750000,3.600000
1,0,-4.564347,1.626188,1.248305,0.121522,0.750000,3.600000
2,1,-3.034576,-2.844763,-0.661431,-1.260847,0.750000,3.600000
0,0,-4.908740,-3.173885,0.732957,-0.971323,0.750000,3.700000
1,0,-4.443675,1.630480,1.206727,0.042920,0.750000,3.700000
2,1,-3.088000,-2.983099,-0.534236,-1.383359,0.750000,3.700000
0,0,-4.841620,-3.287564,0.671198,-1.136788,0.750000,3.800000
1,0,-4.330617,1.639741,1.130577,0.092616,0.750000,3.800000
2,1,-3.125155,-3.108605,-0.371552,-1.255061,0.750000,3.800000
0,0,-4.799733,-3.413352,0.418873,-1.257882,0.750000,3.900000
1,0,-4.198763,1.641560,1.318541,0.018182,0.750000,3.900000
2,1,-3.150790,-3.249885,-0.256346,-1.412802,0.750000,3.900000
0,0,-4.750238,-3.535531,0.494950,-1.221788,0.750000,4.000000
1,0,-4.054899,1.626185,1.438642,-0.153749,0.750000,4.000000
2,1,-3.158504,-3.382795,-0.077141,-1.329094,0.750000,4.000000
0,0,-4.730734,-3.649562,0.195039,-1.140313,0.750000,4.100000
1,0,-3.913972,1.611090,1.409268,-0.150950,0.750000,4.100000
2,1,-3.162536,-3.514232,-0.040320,-1.314371,0.750000,4.100000
0,0,-4.706421,-3.761355,0.243134,-1.117925,0.750000,4.200000
1,0,-3.773041,1.601655,1.409312,-0.094352,0.750000,4.200000
