id,gid,x,y,v_x,v_y,radius,time
0,0,-8.974000,-1.000000,0.260000,0.000000,0.750000,0.100000
1,0,-8.974000,1.000000,0.260000,0.000000,0.750000,0.100000
2,1,-0.026000,0.000000,-0.260000,0.000000,0.750000,0.100000
0,0,-8.902299,-0.993321,0.717010,0.066794,0.750000,0.200000
1,0,-8.902299,0.993321,0.717010,-0.066794,0.750000,0.200000
2,1,-0.122602,0.000000,-0.966021,0.000000,0.750000,0.200000
0,0,-8.823866,-0.995209,0.784328,-0.018881,0.750000,0.300000
1,0,-8.823866,0.995209,0.784328,0.018881,0.750000,0.300000
2,1,-0.216028,0.000000,-0.934256,0.000000,0.750000,0.300000
0,0,-8.739962,-0.998154,0.839037,-0.029448,0.750000,0.400000
1,0,-8.739962,0.998154,0.839037,0.029448,0.750000,0.400000
2,1,-0.307083,0.000000,-0.910555,0.000000,0.750000,0.400000
0,0,-8.652952,-1.002416,0.870101,-0.042620,0.750000,0.500000
1,0,-8.652952,1.002416,0.870101,0.042620,0.750000,0.500000
2,1,-0.393702,0.000000,-0.866186,0.000000,0.750000,0.500000
0,0,-8.563520,-1.007880,0.894326,-0.054640,0.750000,0.600000
1,0,-8.563520,1.007880,0.894326,0.054640,0.750000,0.600000
2,1,-0.476646,0.000000,-0.829438,0.000000,0.750000,0.600000
0,0,-8.472190,-1.014452,0.913301,-0.065723,0.750000,0.700000
1,0,-8.472190,1.014452,0.913301,0.065723,0.750000,0.700000
2,1,-0.556569,0.000000,-0.799233,0.000000,0.750000,0.700000
0,0,-8.379359,-1.022058,0.928302,-0.076058,0.750000,0.800000
1,0,-8.379359,1.022058,0.928302,0.076058,0.750000,0.800000
2,1,-0.634040,0.000000,-0.774708,0.000000,0.750000,0.800000
0,0,-8.285315,-1.030636,0.940447,-0.085778,0.750000,0.900000
1,0,-8.285315,1.030636,0.940447,0.085778,0.750000,0.900000
2,1,-0.709577,0.000000,-0.755378,0.000000,0.750000,0.900000
0,0,-8.190233,-1.040131,0.950817,-0.094950,0.750000,1.000000
1,0,-8.190233,1.040131,0.950817,0.094950,0.750000,1.000000
2,1,-0.783700,0.000000,-0.741222,0.000000,0.750000,1.000000
0,0,-8.094162,-1.050480,0.960706,-0.103496,0.750000,1.100000
1,0,-8.094162,1.050480,0.960706,0.103496,0.750000,1.100000
2,1,-0.857008,0.000000,-0.733083,0.000000,0.750000,1.100000
0,0,-7.996860,-1.061546,0.973029,-0.110660,0.750000,1.200000
1,0,-7.996860,1.061546,0.973029,0.110660,0.750000,1.200000
2,1,-0.930548,0.000000,-0.735397,0.000000,0.750000,1.200000
0,0,-7.893017,-1.070305,1.038421,-0.087587,0.750000,1.300000
1,0,-7.893017,1.070305,1.038421,0.087587,0.750000,1.300000
2,1,-1.015379,0.000000,-0.848317,0.000000,0.750000,1.300000
0,0,-7.797800,-1.083654,0.952178,-0.133495,0.750000,1.400000
1,0,-7.797800,1.083654,0.952178,0.133495,0.750000,1.400000
2,1,-1.081533,0.000000,-0.661541,0.000000,0.750000,1.400000
0,0,-7.695626,-1.094204,1.021739,-0.105501,0.750000,1.500000
1,0,-7.695626,1.094204,1.021739,0.105501,0.750000,1.500000
2,1,-1.160457,0.000000,-0.789232,0.000000,0.750000,1.500000
0,0,-7.599266,-1.108753,0.963593,-0.145487,0.750000,1.600000
1,0,-7.599266,1.108753,0.963593,0.145487,0.750000,1.600000
2,1,-1.226836,0.000000,-0.663798,0.000000,0.750000,1.600000
0,0,-7.496180,-1.120222,1.030869,-0.114686,0.750000,1.700000
1,0,-7.496180,1.120222,1.030869,0.114686,0.750000,1.700000
2,1,-1.305940,0.000000,-0.791039,0.000000,0.750000,1.700000
0,0,-7.387711,-1.129207,1.084688,-0.089854,0.750000,1.800000
1,0,-7.387711,1.129207,1.084688,0.089854,0.750000,1.800000
2,1,-1.395223,0.000000,-0.892831,0.000000,0.750000,1.800000
0,0,-7.294941,-1.146971,0.927700,-0.177637,0.750000,1.900000
1,0,-7.294941,1.146971,0.927700,0.177637,0.750000,1.900000
2,1,-1.452641,0.000000,-0.574180,0.000000,0.750000,1.900000
0,0,-7.194726,-1.160947,1.002150,-0.139764,0.750000,2.000000
1,0,-7.194726,1.160947,1.002150,0.139764,0.750000,2.000000
2,1,-1.524576,0.000000,-0.719344,0.000000,0.750000,2.000000
0,0,-7.088555,-1.171870,1.061707,-0.109228,0.750000,2.100000
1,0,-7.088555,1.171870,1.061707,0.109228,0.750000,2.100000
2,1,-1.608123,0.000000,-0.835475,0.000000,0.750000,2.100000
0,0,-6.994427,-1.191709,0.941279,-0.198390,0.750000,2.200000
1,0,-6.994427,1.191709,0.941279,0.198390,0.750000,2.200000
2,1,-1.667347,0.000000,-0.592236,0.000000,0.750000,2.200000
0,0,-6.893127,-1.207269,1.013004,-0.155596,0.750000,2.300000
1,0,-6.893127,1.207269,1.013004,0.155596,0.750000,2.300000
2,1,-1.740726,0.000000,-0.733789,0.000000,0.750000,2.300000
0,0,-6.786089,-1.219377,1.070381,-0.121086,0.750000,2.400000
1,0,-6.786089,1.219377,1.070381,0.121086,0.750000,2.400000
2,1,-1.825429,0.000000,-0.847031,0.000000,0.750000,2.400000
0,0,-6.674461,-1.228703,1.116280,-0.093256,0.750000,2.500000
1,0,-6.674461,1.228703,1.116280,0.093256,0.750000,2.500000
2,1,-1.919191,0.000000,-0.937625,0.000000,0.750000,2.500000
0,0,-6.585755,-1.254784,0.887056,-0.260810,0.750000,2.600000
1,0,-6.585755,1.254784,0.887056,0.260810,0.750000,2.600000
2,1,-1.967013,0.000000,-0.478219,0.000000,0.750000,2.600000
0,0,-6.488794,-1.275224,0.969610,-0.204398,0.750000,2.700000
1,0,-6.488794,1.275224,0.969610,0.204398,0.750000,2.700000
2,1,-2.031271,0.000000,-0.642575,0.000000,0.750000,2.700000
0,0,-6.385229,-1.291114,1.035647,-0.158899,0.750000,2.800000
1,0,-6.385229,1.291114,1.035647,0.158899,0.750000,2.800000
2,1,-2.108677,0.000000,-0.774060,0.000000,0.750000,2.800000
0,0,-6.276382,-1.303334,1.088471,-0.122201,0.750000,2.900000
1,0,-6.276382,1.303334,1.088471,0.122201,0.750000,2.900000
2,1,-2.196602,0.000000,-0.879248,0.000000,0.750000,2.900000
0,0,-6.163310,-1.312594,1.130726,-0.092599,0.750000,3.000000
1,0,-6.163310,1.312594,1.130726,0.092599,0.750000,3.000000
2,1,-2.292942,0.000000,-0.963399,0.000000,0.750000,3.000000
0,0,-6.075533,-1.346813,0.877768,-0.342197,0.750000,3.100000
1,0,-6.075533,1.346813,0.877768,0.342197,0.750000,3.100000
2,1,-2.338662,0.000000,-0.457204,0.000000,0.750000,3.100000
0,0,-5.979318,-1.373591,0.962145,-0.267778,0.750000,3.200000
1,0,-5.979318,1.373591,0.962145,0.267778,0.750000,3.200000
2,1,-2.401238,0.000000,-0.625763,0.000000,0.750000,3.200000
0,0,-5.876355,-1.394365,1.029635,-0.207740,0.750000,3.300000
1,0,-5.876355,1.394365,1.029635,0.207740,0.750000,3.300000
2,1,-2.477299,0.000000,-0.760610,0.000000,0.750000,3.300000
0,0,-5.767993,-1.410295,1.083617,-0.159302,0.750000,3.400000
1,0,-5.767993,1.410295,1.083617,0.159302,0.750000,3.400000
2,1,-2.564148,0.000000,-0.868488,0.000000,0.750000,3.400000
0,0,-5.655314,-1.422317,1.126793,-0.120221,0.750000,3.500000
1,0,-5.655314,1.422317,1.126793,0.120221,0.750000,3.500000
2,1,-2.659627,0.000000,-0.954791,0.000000,0.750000,3.500000
0,0,-5.539181,-1.431186,1.161327,-0.088687,0.750000,3.600000
1,0,-5.539181,1.431186,1.161327,0.088687,0.750000,3.600000
2,1,-2.762010,0.000000,-1.023832,0.000000,0.750000,3.600000
0,0,-5.420286,-1.437510,1.188947,-0.063242,0.750000,3.700000
1,0,-5.420286,1.437510,1.188947,0.063242,0.750000,3.700000
2,1,-2.869917,0.000000,-1.079066,0.000000,0.750000,3.700000
0,0,-5.299183,-1.441781,1.211038,-0.042709,0.750000,3.800000
1,0,-5.299183,1.441781,1.211038,0.042709,0.750000,3.800000
2,1,-2.982242,0.000000,-1.123253,0.000000,0.750000,3.800000
0,0,-5.219725,-1.512409,0.794577,-0.706283,0.750000,3.900000
